OrderLineID,OrderID,LineNumber,ProductID,Quantity,UnitPrice,DiscountAmount,TaxAmount,LineTotal
ORD1013-03,ORD1013,3,PROD227,4,313.75,627.5,62.75,690.25
ORD1014-01,ORD1014,1,PROD209,1,25.57,12.79,1.28,14.06
ORD1014-02,ORD1014,2,PROD207,1,398.82,199.41,19.94,219.35
ORD1014-03,ORD1014,3,PROD232,1,289.76,57.95,23.18,254.99
ORD1015-01,ORD1015,1,PROD242,1,485.7,242.85,24.29,267.14
ORD1015-02,ORD1015,2,PROD217,3,459.04,688.56,68.86,757.42
ORD1015-03,ORD1015,3,PROD203,1,608.34,0.0,60.83,669.17
ORD1015-04,ORD1015,4,PROD248,2,122.29,97.83,14.68,161.43
ORD1016-01,ORD1016,1,PROD245,1,748.84,374.42,37.44,411.86
ORD1016-02,ORD1016,2,PROD229,3,307.9,461.85,46.18,508.03
ORD1017-01,ORD1017,1,PROD241,3,786.72,0.0,236.02,2596.18
ORD1017-02,ORD1017,2,PROD202,4,354.52,709.04,70.9,779.94
ORD1017-03,ORD1017,3,PROD249,4,418.67,167.47,150.72,1657.93
ORD1018-01,ORD1018,1,PROD219,3,342.35,0.0,102.71,1129.76
ORD1018-02,ORD1018,2,PROD229,1,307.9,123.16,18.47,203.21
ORD1018-03,ORD1018,3,PROD213,4,597.96,239.18,215.27,2367.93
ORD1018-04,ORD1018,4,PROD237,2,224.53,0.0,44.91,493.97
ORD1019-01,ORD1019,1,PROD230,2,587.25,117.45,105.7,1162.75
ORD1019-02,ORD1019,2,PROD249,5,418.67,1046.67,104.67,1151.35
ORD1019-03,ORD1019,3,PROD223,3,598.09,358.85,143.54,1578.96
ORD1020-01,ORD1020,1,PROD248,3,122.29,0.0,36.69,403.56
ORD1020-02,ORD1020,2,PROD220,1,448.13,0.0,44.81,492.94
ORD1020-03,ORD1020,3,PROD206,2,194.85,194.85,19.48,214.33
ORD1021-01,ORD1021,1,PROD233,4,950.54,380.22,342.19,3764.13
ORD1021-02,ORD1021,2,PROD224,2,568.24,454.59,68.19,750.08
ORD1021-03,ORD1021,3,PROD231,2,267.06,213.65,32.05,352.52
ORD1021-04,ORD1021,4,PROD239,5,366.52,733.04,109.96,1209.52
ORD1022-01,ORD1022,1,PROD218,3,73.25,21.98,19.78,217.55
ORD1022-02,ORD1022,2,PROD211,3,49.04,29.42,11.77,129.47
ORD1022-03,ORD1022,3,PROD200,4,979.95,391.98,352.78,3880.6
ORD1023-01,ORD1023,1,PROD213,1,597.96,298.98,29.9,328.88
ORD1023-02,ORD1023,2,PROD231,2,267.06,106.82,42.73,470.03
ORD1023-03,ORD1023,3,PROD218,4,73.25,58.6,23.44,257.84
ORD1024-01,ORD1024,1,PROD231,1,267.06,26.71,24.04,264.39
ORD1024-02,ORD1024,2,PROD233,2,950.54,760.43,114.07,1254.72
ORD1025-01,ORD1025,1,PROD237,2,224.53,44.91,40.41,444.56
ORD1025-02,ORD1025,2,PROD204,4,900.27,1440.43,216.06,2376.71
ORD1025-03,ORD1025,3,PROD203,3,608.34,912.51,91.25,1003.76
ORD1026-01,ORD1026,1,PROD208,4,643.2,1286.4,128.64,1415.04
ORD1026-02,ORD1026,2,PROD218,3,73.25,43.95,17.58,193.38
ORD1026-03,ORD1026,3,PROD201,2,218.04,218.04,21.8,239.84
ORD1027-01,ORD1027,1,PROD200,1,979.95,0.0,98.0,1077.95
ORD1027-02,ORD1027,2,PROD229,5,307.9,0.0,153.95,1693.45
ORD1027-03,ORD1027,3,PROD204,3,900.27,270.08,243.07,2673.8
ORD1028-01,ORD1028,1,PROD230,1,587.25,0.0,58.73,645.98
ORD1028-02,ORD1028,2,PROD215,3,517.38,776.07,77.61,853.68
ORD1029-01,ORD1029,1,PROD239,1,366.52,183.26,18.33,201.59
ORD1029-02,ORD1029,2,PROD210,2,810.63,162.13,145.91,1605.04
ORD1030-01,ORD1030,1,PROD232,3,289.76,347.71,52.16,573.73
ORD1030-02,ORD1030,2,PROD230,3,587.25,352.35,140.94,1550.34
ORD1031-01,ORD1031,1,PROD233,1,950.54,475.27,47.53,522.8
ORD1031-02,ORD1031,2,PROD247,1,716.17,71.62,64.45,709.0
ORD1032-01,ORD1032,1,PROD221,4,675.37,1080.59,162.09,1782.98
ORD1032-02,ORD1032,2,PROD228,3,513.36,0.0,154.01,1694.09
ORD1032-03,ORD1032,3,PROD216,5,295.03,0.0,147.51,1622.66
ORD1033-01,ORD1033,1,PROD224,2,568.24,568.24,56.82,625.06
ORD1033-02,ORD1033,2,PROD209,1,25.57,5.11,2.05,22.51
ORD1033-03,ORD1033,3,PROD200,3,979.95,1175.94,176.39,1940.3
ORD1033-04,ORD1033,4,PROD241,4,786.72,0.0,314.69,3461.57
ORD1034-01,ORD1034,1,PROD216,3,295.03,0.0,88.51,973.6
ORD1034-02,ORD1034,2,PROD214,3,186.96,112.18,44.87,493.57
ORD1034-03,ORD1034,3,PROD240,4,515.16,1030.32,103.03,1133.35
ORD1035-01,ORD1035,1,PROD236,4,745.26,1192.42,178.86,1967.48
ORD1035-02,ORD1035,2,PROD215,3,517.38,0.0,155.21,1707.35
ORD1035-03,ORD1035,3,PROD213,3,597.96,0.0,179.39,1973.27
ORD1036-01,ORD1036,1,PROD248,3,122.29,146.75,22.01,242.13
ORD1036-02,ORD1036,2,PROD216,5,295.03,147.51,132.76,1460.4
ORD1037-01,ORD1037,1,PROD236,1,745.26,74.53,67.07,737.8
ORD1037-02,ORD1037,2,PROD243,2,557.19,222.88,89.15,980.65
ORD1037-03,ORD1037,3,PROD246,2,703.13,140.63,126.56,1392.19
ORD1038-01,ORD1038,1,PROD213,3,597.96,179.39,161.45,1775.94
ORD1038-02,ORD1038,2,PROD224,4,568.24,454.59,181.84,2000.21
ORD1038-03,ORD1038,3,PROD214,2,186.96,186.96,18.7,205.66
ORD1038-04,ORD1038,4,PROD237,2,224.53,224.53,22.45,246.98
ORD1039-01,ORD1039,1,PROD218,4,73.25,0.0,29.3,322.3
ORD1039-02,ORD1039,2,PROD217,3,459.04,550.85,82.63,908.9
ORD1039-03,ORD1039,3,PROD223,1,598.09,119.62,47.85,526.32
ORD1040-01,ORD1040,1,PROD226,3,216.05,64.82,58.33,641.66
ORD1040-02,ORD1040,2,PROD227,3,313.75,188.25,75.3,828.3
ORD1041-01,ORD1041,1,PROD225,4,808.88,1617.76,161.78,1779.54
ORD1041-02,ORD1041,2,PROD206,4,194.85,311.76,46.76,514.4
ORD1041-03,ORD1041,3,PROD230,4,587.25,1174.5,117.45,1291.95
ORD1041-04,ORD1041,4,PROD215,4,517.38,206.95,186.26,2048.83
ORD1042-01,ORD1042,1,PROD206,2,194.85,0.0,38.97,428.67
ORD1042-02,ORD1042,2,PROD244,4,285.87,114.35,102.91,1132.04
ORD1042-03,ORD1042,3,PROD205,2,47.19,47.19,4.72,51.91
ORD1043-01,ORD1043,1,PROD212,1,835.29,417.64,41.77,459.42
ORD1043-02,ORD1043,2,PROD209,3,25.57,0.0,7.67,84.38
ORD1044-01,ORD1044,1,PROD201,2,218.04,87.22,34.89,383.75
ORD1044-02,ORD1044,2,PROD207,1,398.82,199.41,19.94,219.35
ORD1045-01,ORD1045,1,PROD226,4,216.05,345.68,51.85,570.37
ORD1045-02,ORD1045,2,PROD203,4,608.34,0.0,243.34,2676.7
ORD1045-03,ORD1045,3,PROD215,1,517.38,258.69,25.87,284.56
ORD1046-01,ORD1046,1,PROD240,1,515.16,257.58,25.76,283.34
ORD1046-02,ORD1046,2,PROD248,3,122.29,36.69,33.02,363.2
ORD1046-03,ORD1046,3,PROD206,5,194.85,487.12,48.71,535.84
ORD1047-01,ORD1047,1,PROD241,3,786.72,944.06,141.61,1557.71
ORD1047-02,ORD1047,2,PROD247,4,716.17,1432.34,143.23,1575.57
ORD1048-01,ORD1048,1,PROD227,1,313.75,125.5,18.82,207.07
ORD1048-02,ORD1048,2,PROD214,1,186.96,18.7,16.83,185.09
ORD1048-03,ORD1048,3,PROD239,1,366.52,183.26,18.33,201.59
ORD1048-04,ORD1048,4,PROD205,5,47.19,94.38,14.16,155.73
ORD1049-01,ORD1049,1,PROD214,4,186.96,74.78,67.31,740.37
ORD1049-02,ORD1049,2,PROD219,1,342.35,68.47,27.39,301.27
ORD1049-03,ORD1049,3,PROD217,4,459.04,0.0,183.62,2019.78
ORD1049-04,ORD1049,4,PROD236,5,745.26,0.0,372.63,4098.93
ORD1050-01,ORD1050,1,PROD245,3,748.84,0.0,224.65,2471.17
ORD1050-02,ORD1050,2,PROD235,3,171.5,0.0,51.45,565.95
ORD1051-01,ORD1051,1,PROD233,4,950.54,1520.86,228.13,2509.43
ORD1051-02,ORD1051,2,PROD202,5,354.52,177.26,159.53,1754.87
ORD1051-03,ORD1051,3,PROD232,4,289.76,231.81,92.72,1019.95
ORD1051-04,ORD1051,4,PROD209,3,25.57,38.36,3.84,42.19
ORD1052-01,ORD1052,1,PROD205,2,47.19,47.19,4.72,51.91
ORD1052-02,ORD1052,2,PROD209,2,25.57,20.46,3.07,33.75
ORD1053-01,ORD1053,1,PROD234,4,931.09,1489.74,223.46,2458.08
ORD1053-02,ORD1053,2,PROD239,5,366.52,366.52,146.61,1612.69
ORD1053-03,ORD1053,3,PROD237,2,224.53,0.0,44.91,493.97
ORD1054-01,ORD1054,1,PROD212,3,835.29,0.0,250.59,2756.46
ORD1054-02,ORD1054,2,PROD200,1,979.95,98.0,88.2,970.15
ORD1054-03,ORD1054,3,PROD202,2,354.52,0.0,70.9,779.94
ORD1054-04,ORD1054,4,PROD206,2,194.85,38.97,35.07,385.8
ORD1055-01,ORD1055,1,PROD215,2,517.38,0.0,103.48,1138.24
ORD1055-02,ORD1055,2,PROD246,3,703.13,1054.69,105.47,1160.17
ORD1056-01,ORD1056,1,PROD242,4,485.7,194.28,174.85,1923.37
ORD1056-02,ORD1056,2,PROD223,3,598.09,717.71,107.66,1184.22
ORD1056-03,ORD1056,3,PROD219,3,342.35,513.53,51.35,564.87
ORD1057-01,ORD1057,1,PROD249,1,418.67,83.73,33.49,368.43
ORD1057-02,ORD1057,2,PROD204,3,900.27,270.08,243.07,2673.8
ORD1057-03,ORD1057,3,PROD211,2,49.04,39.23,5.89,64.74
ORD1057-04,ORD1057,4,PROD218,4,73.25,58.6,23.44,257.84
ORD1058-01,ORD1058,1,PROD209,3,25.57,15.34,6.14,67.51
ORD1058-02,ORD1058,2,PROD218,5,73.25,183.12,18.31,201.44
ORD1059-01,ORD1059,1,PROD214,3,186.96,280.44,28.04,308.48
ORD1059-02,ORD1059,2,PROD226,1,216.05,86.42,12.96,142.59
ORD1059-03,ORD1059,3,PROD241,3,786.72,0.0,236.02,2596.18
ORD1060-01,ORD1060,1,PROD218,3,73.25,87.9,13.19,145.04
ORD1060-02,ORD1060,2,PROD237,3,224.53,0.0,67.36,740.95
ORD1060-03,ORD1060,3,PROD239,3,366.52,0.0,109.96,1209.52
ORD1060-04,ORD1060,4,PROD238,3,778.13,466.88,186.75,2054.26
ORD1061-01,ORD1061,1,PROD246,3,703.13,0.0,210.94,2320.33
ORD1061-02,ORD1061,2,PROD215,3,517.38,620.86,93.13,1024.41
ORD1062-01,ORD1062,1,PROD206,3,194.85,116.91,46.76,514.4
ORD1062-02,ORD1062,2,PROD228,1,513.36,0.0,51.34,564.7
ORD1063-01,ORD1063,1,PROD210,4,810.63,324.25,291.83,3210.1
ORD1063-02,ORD1063,2,PROD205,2,47.19,0.0,9.44,103.82
ORD1064-01,ORD1064,1,PROD201,1,218.04,0.0,21.8,239.84
ORD1064-02,ORD1064,2,PROD241,2,786.72,0.0,157.34,1730.78
ORD1064-03,ORD1064,3,PROD225,3,808.88,0.0,242.66,2669.3
ORD1065-01,ORD1065,1,PROD242,3,485.7,145.71,131.14,1442.53
ORD1065-02,ORD1065,2,PROD206,5,194.85,97.43,87.68,964.5
ORD1065-03,ORD1065,3,PROD223,3,598.09,179.43,161.48,1776.32
ORD1065-04,ORD1065,4,PROD216,4,295.03,472.05,70.81,778.88
ORD1066-01,ORD1066,1,PROD211,4,49.04,39.23,15.69,172.62
ORD1066-02,ORD1066,2,PROD221,2,675.37,135.07,121.57,1337.24
ORD1067-01,ORD1067,1,PROD231,2,267.06,106.82,42.73,470.03
ORD1067-02,ORD1067,2,PROD226,1,216.05,43.21,17.28,190.12
ORD1067-03,ORD1067,3,PROD229,3,307.9,184.74,73.9,812.86
ORD1068-01,ORD1068,1,PROD209,3,25.57,30.68,4.6,50.63
ORD1068-02,ORD1068,2,PROD245,3,748.84,224.65,202.19,2224.06
ORD1069-01,ORD1069,1,PROD221,4,675.37,1350.74,135.07,1485.81
ORD1069-02,ORD1069,2,PROD223,3,598.09,179.43,161.48,1776.32
ORD1069-03,ORD1069,3,PROD217,5,459.04,229.52,206.57,2272.25
ORD1069-04,ORD1069,4,PROD207,3,398.82,239.29,95.72,1052.89
ORD1070-01,ORD1070,1,PROD232,2,289.76,289.76,28.98,318.74
ORD1070-02,ORD1070,2,PROD208,1,643.2,0.0,64.32,707.52
ORD1070-03,ORD1070,3,PROD234,4,931.09,1862.18,186.22,2048.4
ORD1070-04,ORD1070,4,PROD219,3,342.35,102.71,92.43,1016.77
ORD1071-01,ORD1071,1,PROD242,2,485.7,194.28,77.71,854.83
ORD1071-02,ORD1071,2,PROD207,4,398.82,319.06,127.62,1403.84
ORD1071-03,ORD1071,3,PROD201,5,218.04,109.02,98.12,1079.3
ORD1071-04,ORD1071,4,PROD212,4,835.29,668.23,267.29,2940.22
ORD1072-01,ORD1072,1,PROD225,1,808.88,323.55,48.53,533.86
ORD1072-02,ORD1072,2,PROD234,5,931.09,0.0,465.55,5121.0
ORD1072-03,ORD1072,3,PROD205,3,47.19,70.78,7.08,77.87
ORD1073-01,ORD1073,1,PROD229,1,307.9,0.0,30.79,338.69
ORD1073-02,ORD1073,2,PROD208,2,643.2,257.28,102.91,1132.03
ORD1073-03,ORD1073,3,PROD206,3,194.85,116.91,46.76,514.4
ORD1074-01,ORD1074,1,PROD224,1,568.24,0.0,56.82,625.06
ORD1074-02,ORD1074,2,PROD226,4,216.05,432.1,43.21,475.31
ORD1075-01,ORD1075,1,PROD229,1,307.9,0.0,30.79,338.69
ORD1075-02,ORD1075,2,PROD208,2,643.2,643.2,64.32,707.52
ORD1075-03,ORD1075,3,PROD221,2,675.37,0.0,135.07,1485.81
ORD1075-04,ORD1075,4,PROD209,2,25.57,10.23,4.09,45.0
ORD1076-01,ORD1076,1,PROD206,4,194.85,77.94,70.15,771.61
ORD1076-02,ORD1076,2,PROD207,3,398.82,598.23,59.82,658.05
ORD1076-03,ORD1076,3,PROD209,1,25.57,5.11,2.05,22.51
ORD1077-01,ORD1077,1,PROD229,2,307.9,61.58,55.42,609.64
ORD1077-02,ORD1077,2,PROD223,3,598.09,717.71,107.66,1184.22
ORD1078-01,ORD1078,1,PROD225,4,808.88,1294.21,194.13,2135.44
ORD1078-02,ORD1078,2,PROD220,3,448.13,672.19,67.22,739.42
ORD1078-03,ORD1078,3,PROD203,5,608.34,1216.68,182.5,2007.52
ORD1078-04,ORD1078,4,PROD234,1,931.09,465.55,46.55,512.09
ORD1079-01,ORD1079,1,PROD230,3,587.25,880.88,88.09,968.96
ORD1079-02,ORD1079,2,PROD247,2,716.17,143.23,128.91,1418.02
ORD1079-03,ORD1079,3,PROD229,5,307.9,769.75,76.98,846.73
ORD1079-04,ORD1079,4,PROD241,2,786.72,629.38,94.41,1038.47
ORD1080-01,ORD1080,1,PROD236,3,745.26,223.58,201.22,2213.42
ORD1080-02,ORD1080,2,PROD204,5,900.27,0.0,450.14,4951.49
ORD1080-03,ORD1080,3,PROD207,2,398.82,398.82,39.88,438.7
ORD1081-01,ORD1081,1,PROD223,4,598.09,0.0,239.24,2631.6
ORD1081-02,ORD1081,2,PROD233,5,950.54,2376.35,237.63,2613.98
ORD1082-01,ORD1082,1,PROD215,1,517.38,103.48,41.39,455.29
ORD1082-02,ORD1082,2,PROD205,4,47.19,94.38,9.44,103.82
ORD1083-01,ORD1083,1,PROD213,2,597.96,119.59,107.63,1183.96
ORD1083-02,ORD1083,2,PROD211,4,49.04,78.46,11.77,129.47
ORD1084-01,ORD1084,1,PROD201,4,218.04,0.0,87.22,959.38
ORD1084-02,ORD1084,2,PROD203,1,608.34,121.67,48.67,535.34
ORD1084-03,ORD1084,3,PROD224,3,568.24,681.89,102.28,1125.11
ORD1085-01,ORD1085,1,PROD247,4,716.17,1432.34,143.23,1575.57
ORD1085-02,ORD1085,2,PROD220,2,448.13,0.0,89.63,985.89
ORD1085-03,ORD1085,3,PROD244,5,285.87,0.0,142.94,1572.29
ORD1086-01,ORD1086,1,PROD223,3,598.09,179.43,161.48,1776.32
ORD1086-02,ORD1086,2,PROD239,2,366.52,0.0,73.3,806.34
ORD1086-03,ORD1086,3,PROD244,4,285.87,457.39,68.61,754.7
ORD1086-04,ORD1086,4,PROD218,3,73.25,0.0,21.98,241.73
ORD1087-01,ORD1087,1,PROD216,2,295.03,0.0,59.01,649.07
ORD1087-02,ORD1087,2,PROD200,2,979.95,0.0,195.99,2155.89
ORD1087-03,ORD1087,3,PROD211,2,49.04,9.81,8.83,97.1
ORD1088-01,ORD1088,1,PROD240,4,515.16,206.06,185.46,2040.04
ORD1088-02,ORD1088,2,PROD242,2,485.7,194.28,77.71,854.83
ORD1088-03,ORD1088,3,PROD206,5,194.85,0.0,97.43,1071.68
ORD1088-04,ORD1088,4,PROD236,3,745.26,894.31,134.15,1475.62
ORD1089-01,ORD1089,1,PROD232,2,289.76,115.9,46.36,509.98
ORD1089-02,ORD1089,2,PROD230,3,587.25,352.35,140.94,1550.34
ORD1090-01,ORD1090,1,PROD240,4,515.16,824.26,123.64,1360.02
ORD1090-02,ORD1090,2,PROD234,4,931.09,1489.74,223.46,2458.08
ORD1090-03,ORD1090,3,PROD208,2,643.2,128.64,115.78,1273.54
ORD1090-04,ORD1090,4,PROD233,5,950.54,1901.08,285.16,3136.78
ORD1091-01,ORD1091,1,PROD206,1,194.85,38.97,15.59,171.47
ORD1091-02,ORD1091,2,PROD231,1,267.06,0.0,26.71,293.77
ORD1091-03,ORD1091,3,PROD220,4,448.13,179.25,161.33,1774.6
ORD1092-01,ORD1092,1,PROD248,3,122.29,183.44,18.34,201.77
ORD1092-02,ORD1092,2,PROD204,4,900.27,360.11,324.1,3565.07
ORD1093-01,ORD1093,1,PROD244,2,285.87,285.87,28.59,314.46
ORD1093-02,ORD1093,2,PROD227,3,313.75,94.12,84.71,931.84
ORD1093-03,ORD1093,3,PROD213,4,597.96,478.37,191.35,2104.82
ORD1094-01,ORD1094,1,PROD247,1,716.17,286.47,42.97,472.67
ORD1094-02,ORD1094,2,PROD238,2,778.13,622.5,93.38,1027.14
ORD1094-03,ORD1094,3,PROD223,4,598.09,1196.18,119.62,1315.8
ORD1094-04,ORD1094,4,PROD206,2,194.85,77.94,31.18,342.94
ORD1095-01,ORD1095,1,PROD238,3,778.13,233.44,210.09,2311.04
ORD1095-02,ORD1095,2,PROD217,5,459.04,459.04,183.62,2019.78
ORD1095-03,ORD1095,3,PROD201,5,218.04,545.1,54.51,599.61
ORD1095-04,ORD1095,4,PROD205,3,47.19,70.78,7.08,77.87
ORD1096-01,ORD1096,1,PROD239,3,366.52,549.78,54.98,604.76
ORD1096-02,ORD1096,2,PROD248,2,122.29,24.46,22.01,242.13
ORD1096-03,ORD1096,3,PROD216,1,295.03,59.01,23.6,259.62
ORD1096-04,ORD1096,4,PROD220,2,448.13,448.13,44.81,492.94
ORD1097-01,ORD1097,1,PROD200,2,979.95,391.98,156.79,1724.71
ORD1097-02,ORD1097,2,PROD218,4,73.25,58.6,23.44,257.84
ORD1097-03,ORD1097,3,PROD212,1,835.29,83.53,75.18,826.94
ORD1098-01,ORD1098,1,PROD211,4,49.04,19.62,17.65,194.19
ORD1098-02,ORD1098,2,PROD213,1,597.96,119.59,47.84,526.21
ORD1098-03,ORD1098,3,PROD237,1,224.53,22.45,20.21,222.29
ORD1099-01,ORD1099,1,PROD220,4,448.13,179.25,161.33,1774.6
ORD1099-02,ORD1099,2,PROD229,4,307.9,123.16,110.84,1219.28
ORD1100-01,ORD1100,1,PROD215,4,517.38,206.95,186.26,2048.83
ORD1100-02,ORD1100,2,PROD238,5,778.13,389.07,350.16,3851.74
ORD1100-03,ORD1100,3,PROD241,2,786.72,786.72,78.67,865.39
ORD1101-01,ORD1101,1,PROD223,1,598.09,299.05,29.9,328.94
ORD1101-02,ORD1101,2,PROD227,4,313.75,0.0,125.5,1380.5
ORD1101-03,ORD1101,3,PROD200,2,979.95,783.96,117.59,1293.53
ORD1102-01,ORD1102,1,PROD227,3,313.75,0.0,94.12,1035.37
ORD1102-02,ORD1102,2,PROD205,4,47.19,75.5,11.33,124.59
ORD1102-03,ORD1102,3,PROD242,4,485.7,971.4,97.14,1068.54
ORD1103-01,ORD1103,1,PROD210,1,810.63,0.0,81.06,891.69
ORD1103-02,ORD1103,2,PROD244,2,285.87,57.17,51.46,566.03
ORD1103-03,ORD1103,3,PROD207,5,398.82,997.05,99.7,1096.75
ORD1103-04,ORD1103,4,PROD212,3,835.29,0.0,250.59,2756.46
ORD1104-01,ORD1104,1,PROD244,3,285.87,85.76,77.19,849.04
ORD1104-02,ORD1104,2,PROD210,2,810.63,648.5,97.28,1070.04
ORD1104-03,ORD1104,3,PROD234,1,931.09,372.44,55.87,614.52
ORD1105-01,ORD1105,1,PROD245,4,748.84,1497.68,149.77,1647.45
ORD1105-02,ORD1105,2,PROD236,4,745.26,0.0,298.1,3279.14
ORD1105-03,ORD1105,3,PROD237,1,224.53,44.91,17.96,197.58
ORD1106-01,ORD1106,1,PROD201,3,218.04,261.65,39.25,431.72
ORD1106-02,ORD1106,2,PROD238,4,778.13,1556.26,155.63,1711.89
ORD1106-03,ORD1106,3,PROD243,3,557.19,668.63,100.29,1103.23
ORD1106-04,ORD1106,4,PROD224,1,568.24,113.65,45.46,500.05
ORD1107-01,ORD1107,1,PROD248,4,122.29,48.92,44.02,484.26
ORD1107-02,ORD1107,2,PROD230,4,587.25,939.6,140.94,1550.34
ORD1107-03,ORD1107,3,PROD227,5,313.75,0.0,156.88,1725.63
ORD1108-01,ORD1108,1,PROD249,3,418.67,628.0,62.8,690.81
ORD1108-02,ORD1108,2,PROD211,3,49.04,73.56,7.36,80.92
ORD1108-03,ORD1108,3,PROD204,3,900.27,1080.32,162.05,1782.54
ORD1108-04,ORD1108,4,PROD212,2,835.29,835.29,83.53,918.82
ORD1109-01,ORD1109,1,PROD235,1,171.5,0.0,17.15,188.65
ORD1109-02,ORD1109,2,PROD237,1,224.53,44.91,17.96,197.58
ORD1109-03,ORD1109,3,PROD216,4,295.03,472.05,70.81,778.88
ORD1109-04,ORD1109,4,PROD223,5,598.09,0.0,299.05,3289.5
ORD1110-01,ORD1110,1,PROD232,3,289.76,173.86,69.54,764.96
ORD1110-02,ORD1110,2,PROD240,4,515.16,412.13,164.85,1813.36
ORD1110-03,ORD1110,3,PROD230,4,587.25,234.9,211.41,2325.51
ORD1111-01,ORD1111,1,PROD241,2,786.72,629.38,94.41,1038.47
ORD1111-02,ORD1111,2,PROD228,5,513.36,1026.72,154.01,1694.09
ORD1112-01,ORD1112,1,PROD246,4,703.13,281.25,253.13,2784.4
ORD1112-02,ORD1112,2,PROD221,2,675.37,270.15,108.06,1188.65
ORD1113-01,ORD1113,1,PROD206,3,194.85,0.0,58.45,643.0
ORD1113-02,ORD1113,2,PROD208,3,643.2,385.92,154.37,1698.05
ORD1114-01,ORD1114,1,PROD225,2,808.88,647.1,97.07,1067.73
ORD1114-02,ORD1114,2,PROD203,3,608.34,365.0,146.0,1606.02
ORD1115-01,ORD1115,1,PROD200,4,979.95,783.96,313.58,3449.42
ORD1115-02,ORD1115,2,PROD247,2,716.17,572.94,85.94,945.34
ORD1116-01,ORD1116,1,PROD213,2,597.96,239.18,95.67,1052.41
ORD1116-02,ORD1116,2,PROD227,1,313.75,62.75,25.1,276.1
ORD1117-01,ORD1117,1,PROD207,4,398.82,0.0,159.53,1754.81
ORD1117-02,ORD1117,2,PROD248,2,122.29,0.0,24.46,269.04
